cat__Parental_Involvement_Low,cat__Parental_Involvement_Medium,cat__Access_to_Resources_Low,cat__Access_to_Resources_Medium,cat__Extracurricular_Activities_Yes,cat__Motivation_Level_Low,cat__Motivation_Level_Medium,cat__Internet_Access_Yes,cat__Parental_Education_Level_High School,cat__Parental_Education_Level_Postgraduate,cat__Learning_Disabilities_Yes,cat__Teacher_Quality_Low,cat__Teacher_Quality_Medium,cat__Family_Income_Low,cat__Family_Income_Medium,cat__Distance_from_Home_Moderate,cat__Distance_from_Home_Near,cat__Peer_Influence_Neutral,cat__Peer_Influence_Positive,remainder__Attendance,remainder__Hours_Studied,remainder__Previous_Scores,remainder__Tutoring_Sessions,Exam_Grade
0.0,0.9043593039762841,1.0,0.0,1.0,0.9043593039762841,0.09564069602371594,1.0,0.9043593039762841,0.0,0.0,0.09564069602371594,0.9043593039762841,1.0,0.0,0.0,0.0,0.09564069602371594,0.9043593039762841,74.90435930397628,21.904359303976285,65.80871860795257,2.095640696023716,distinction
0.580863825557945,0.0,0.0,0.580863825557945,0.419136174442055,1.0,0.0,0.419136174442055,0.419136174442055,0.0,0.580863825557945,0.0,0.0,0.580863825557945,0.419136174442055,0.0,1.0,0.0,0.580863825557945,90.0,23.227774430021505,52.83827234888411,1.580863825557945,distinction
0.0,0.1132996043982677,0.1132996043982677,0.0,0.1132996043982677,0.1132996043982677,0.8867003956017323,1.0,0.1132996043982677,0.0,0.0,0.8867003956017323,0.1132996043982677,0.1132996043982677,0.8867003956017323,0.8867003956017323,0.0,0.8867003956017323,0.1132996043982677,70.56649802199134,21.113299604398268,66.0,1.1132996043982677,distinction
0.0,1.0,0.8280874422728957,0.0,0.17191255772710434,0.0,0.0,1.0,0.8280874422728957,0.17191255772710434,0.8280874422728957,0.0,1.0,0.17191255772710434,0.8280874422728957,1.0,0.0,0.0,1.0,70.0,19.85956278863552,53.65617488454579,0.17191255772710434,distinction
0.5473246843394861,0.0,0.0,1.0,0.4526753156605139,0.5473246843394861,0.4526753156605139,1.0,1.0,0.0,0.4526753156605139,0.0,1.0,0.5473246843394861,0.4526753156605139,0.4526753156605139,0.5473246843394861,0.4526753156605139,0.5473246843394861,68.18929873735794,23.35802594698154,53.90535063132103,2.3580259469815417,distinction
0.0,0.8354007263004253,0.8354007263004253,0.16459927369957472,1.0,0.0,0.16459927369957472,1.0,0.16459927369957472,0.8354007263004253,1.0,0.0,1.0,0.0,1.0,0.16459927369957472,0.8354007263004253,1.0,0.0,65.16459927369958,20.822996368497872,60.84780508410298,0.6583970947982989,distinction
0.9361202325690972,0.0,0.0,0.9361202325690972,0.06387976743090285,0.9361202325690972,0.06387976743090285,0.06387976743090285,0.06387976743090285,0.0,0.9361202325690972,0.0,0.06387976743090285,0.9361202325690972,0.0,0.06387976743090285,0.9361202325690972,0.06387976743090285,0.9361202325690972,90.12775953486181,26.616721395414583,52.38327860458541,2.0,distinction
0.3173888500278852,0.0,0.0,0.6826111499721148,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3173888500278852,0.0,0.6826111499721148,0.0,0.3173888500278852,0.3173888500278852,0.6826111499721148,77.0,21.778278049804804,55.73044459988846,2.682611149972115,distinction
0.22031909862196752,0.0,0.0,0.22031909862196752,0.7796809013780325,0.22031909862196752,0.7796809013780325,0.7796809013780325,0.7796809013780325,0.0,0.22031909862196752,0.0,0.7796809013780325,0.22031909862196752,0.0,0.7796809013780325,0.22031909862196752,0.7796809013780325,0.22031909862196752,91.55936180275606,22.321914591731804,56.678085408268196,2.0,distinction
0.5153051879943767,0.48469481200562325,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.48469481200562325,0.0,0.48469481200562325,0.5153051879943767,0.48469481200562325,0.0,1.0,0.48469481200562325,0.5153051879943767,68.09183112796626,17.93877924802249,60.45408443601687,0.5153051879943767,distinction
0.8976329154167907,0.10236708458320931,0.0,0.8976329154167907,1.0,0.0,0.8976329154167907,1.0,0.10236708458320931,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.10236708458320931,71.51183542291605,11.511835422916047,55.81893667666567,0.8976329154167907,distinction
0.0,0.7517707876829781,0.0,1.0,0.7517707876829781,0.0,1.0,1.0,0.24822921231702189,0.0,0.0,0.0,0.7517707876829781,0.24822921231702189,0.7517707876829781,0.7517707876829781,0.24822921231702189,0.0,1.0,74.75177078768297,15.737604486219153,94.75177078768297,0.24822921231702189,distinction
0.0,0.0,0.0,0.9062335194351386,1.0,0.09376648056486137,0.9062335194351386,1.0,0.09376648056486137,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09376648056486137,0.0,0.9062335194351386,78.2189642473432,23.437401116610832,56.718700558305414,2.8124670388702775,distinction
0.0,0.2565648260438056,0.0,0.0,0.2565648260438056,0.0,0.7434351739561944,1.0,0.2565648260438056,0.0,0.0,0.7434351739561944,0.2565648260438056,0.2565648260438056,0.7434351739561944,0.7434351739561944,0.2565648260438056,0.7434351739561944,0.2565648260438056,71.53938895626283,19.717175869780974,65.23030552186859,0.7434351739561944,distinction
0.5328270374013943,0.46717296259860575,0.0,0.46717296259860575,1.0,0.0,0.46717296259860575,1.0,0.46717296259860575,0.0,0.5328270374013943,0.0,0.46717296259860575,0.5328270374013943,0.0,0.0,1.0,1.0,0.0,71.9343459251972,23.401518887795817,56.0,1.4671729625986059,distinction
0.0,0.8606678217888851,0.0,1.0,0.13933217821111488,0.0,1.0,0.13933217821111488,0.13933217821111488,0.0,0.13933217821111488,0.8606678217888851,0.13933217821111488,0.0,0.13933217821111488,0.13933217821111488,0.0,1.0,0.0,68.58200346536665,30.16400693073331,52.417996534633346,2.2786643564222295,distinction
0.6949183797815075,0.3050816202184925,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3050816202184925,0.6949183797815075,0.0,0.3050816202184925,1.0,0.0,0.3050816202184925,0.6949183797815075,0.6949183797815075,0.3050816202184925,70.69491837978151,22.610163240436986,54.77967351912603,1.0,distinction
0.0,0.9894488775498101,0.0,1.0,1.0,0.0,1.0,1.0,0.9894488775498101,0.0,0.0,0.0,0.010551122450189854,0.0,0.0,0.0,1.0,0.9894488775498101,0.010551122450189854,98.8944887754981,24.926142142848672,76.95779551019925,0.03165336735056956,distinction
0.0,0.6059098472254969,0.3940901527745031,0.0,1.0,0.0,0.3940901527745031,1.0,0.6059098472254969,0.0,0.0,0.3940901527745031,0.6059098472254969,1.0,0.0,0.0,0.6059098472254969,0.3940901527745031,0.6059098472254969,75.211819694451,17.970450763872517,63.3940901527745,1.1822704583235093,distinction
0.0,0.8509518994068,0.14904810059319995,0.8509518994068,1.0,0.0,0.0,1.0,0.14904810059319995,0.8509518994068,0.0,0.8509518994068,0.0,0.0,0.0,0.0,1.0,0.8509518994068,0.14904810059319995,97.7019037988136,25.4471443017796,91.1923848047456,1.0,distinction
0.3458588579752693,0.6541411420247307,1.0,0.0,1.0,0.6541411420247307,0.0,1.0,0.6541411420247307,0.3458588579752693,0.0,0.0,0.6541411420247307,1.0,0.0,0.0,0.3458588579752693,0.0,1.0,73.61656456809892,19.924846852148384,63.57898799417312,1.6541411420247307,distinction
0.0,1.0,0.0352151735255235,0.9647848264744765,1.0,0.0,0.9647848264744765,1.0,0.0,0.9647848264744765,0.0,0.0,0.9647848264744765,0.9647848264744765,0.0352151735255235,0.0352151735255235,0.9647848264744765,0.0,1.0,66.78870895884685,20.89435447942343,88.10564552057657,1.070430347051047,distinction
0.7461796385522723,0.2538203614477277,0.7461796385522723,0.0,0.2538203614477277,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2538203614477277,0.7461796385522723,0.2538203614477277,0.0,1.0,0.0,0.0,87.25382036144772,13.68505385538863,77.2232574698659,1.5076407228954554,distinction
0.8020382702828686,0.19796172971713144,0.19796172971713144,0.0,0.8020382702828686,0.0,0.0,1.0,0.19796172971713144,0.0,1.0,0.0,0.19796172971713144,0.8020382702828686,0.19796172971713144,0.19796172971713144,0.8020382702828686,0.8020382702828686,0.19796172971713144,70.80203827028286,21.406114810848607,55.604076540565735,0.8020382702828686,distinction
0.16059369504330856,0.8394063049566914,0.8394063049566914,0.16059369504330856,1.0,0.0,1.0,1.0,0.8394063049566914,0.0,0.0,0.8394063049566914,0.16059369504330856,0.8394063049566914,0.16059369504330856,0.16059369504330856,0.8394063049566914,0.0,1.0,96.71525043965353,29.678812609913383,92.67881260991338,0.8394063049566914,distinction
0.5373404968431812,0.4626595031568188,0.4626595031568188,0.0,0.5373404968431812,0.0,0.0,1.0,0.4626595031568188,0.0,1.0,0.0,0.4626595031568188,0.5373404968431812,0.4626595031568188,0.4626595031568188,0.5373404968431812,0.5373404968431812,0.4626595031568188,70.53734049684319,20.612021490529543,55.074680993686364,0.5373404968431812,distinction
0.0,0.19195543899572576,0.0,0.8080445610042742,1.0,0.0,0.8080445610042742,1.0,0.8080445610042742,0.19195543899572576,0.8080445610042742,0.0,1.0,0.19195543899572576,0.8080445610042742,1.0,0.0,0.8080445610042742,0.19195543899572576,66.76782175598291,24.808044561004273,54.424133683012826,3.4241336830128226,distinction
0.0,0.7192344190441468,0.0,0.0,1.0,0.7192344190441468,0.28076558095585324,1.0,0.28076558095585324,0.0,0.0,0.0,1.0,0.7192344190441468,0.28076558095585324,0.0,0.28076558095585324,0.7192344190441468,0.0,90.0,17.596172095220734,88.87693767617658,1.123062323823413,distinction
0.0,0.7284495448225143,0.7284495448225143,0.27155045517748566,0.27155045517748566,0.27155045517748566,0.7284495448225143,0.7284495448225143,0.27155045517748566,0.7284495448225143,0.0,0.0,0.27155045517748566,0.0,0.0,0.0,1.0,0.27155045517748566,0.0,71.92674317233771,9.728449544822514,76.27155045517749,1.0,distinction
0.31621512256333006,0.6837848774366699,0.31621512256333006,0.6837848774366699,0.0,0.6837848774366699,0.0,1.0,0.6837848774366699,0.0,0.0,0.0,0.6837848774366699,0.31621512256333006,0.6837848774366699,0.0,1.0,0.6837848774366699,0.0,91.10270926462002,18.0,76.94864536768999,1.68378487743667,distinction
0.8449708536401014,0.15502914635989862,0.8449708536401014,0.0,1.0,0.0,0.0,1.0,0.15502914635989862,0.8449708536401014,0.0,0.0,0.0,0.8449708536401014,0.15502914635989862,0.0,0.8449708536401014,0.0,1.0,70.6899417072802,14.604737682760913,58.22485426820051,1.0,distinction
0.0,0.0,0.0,0.5236776477930957,0.5236776477930957,0.0,0.47632235220690433,1.0,0.5236776477930957,0.0,0.5236776477930957,0.47632235220690433,0.5236776477930957,0.0,0.47632235220690433,1.0,0.0,1.0,0.0,65.81057881765524,15.763223522069044,71.23677647793096,2.0473552955861916,distinction
0.6697544512182478,0.33024554878175216,0.6697544512182478,0.33024554878175216,0.0,0.33024554878175216,0.0,1.0,0.33024554878175216,0.0,0.0,0.0,0.33024554878175216,0.6697544512182478,0.33024554878175216,0.0,1.0,0.33024554878175216,0.0,88.98147329269051,18.0,78.00926335365475,1.3302455487817522,distinction
0.5976269492775323,0.40237305072246765,0.0,0.40237305072246765,0.40237305072246765,0.0,0.5976269492775323,1.0,0.5976269492775323,0.40237305072246765,0.0,0.40237305072246765,0.5976269492775323,0.5976269492775323,0.0,0.5976269492775323,0.40237305072246765,1.0,0.0,96.80474610144493,24.402373050722467,91.79288084783259,1.5976269492775323,distinction
0.7019931428062446,0.2980068571937554,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2980068571937554,0.7019931428062446,0.0,0.2980068571937554,1.0,0.0,0.2980068571937554,0.7019931428062446,0.7019931428062446,0.2980068571937554,70.70199314280624,22.59601371438751,54.80797257122498,1.0,distinction
0.0,0.37452193957533864,0.6254780604246614,0.37452193957533864,1.0,0.0,0.0,1.0,0.6254780604246614,0.37452193957533864,0.0,0.37452193957533864,0.0,0.0,0.0,0.0,1.0,0.37452193957533864,0.6254780604246614,96.74904387915068,26.876434181273986,95.0038244833973,1.0,distinction
0.15485757407882128,0.8451424259211787,1.0,0.0,0.0,0.0,0.8451424259211787,1.0,0.0,0.8451424259211787,0.0,0.0,0.0,0.15485757407882128,0.0,0.0,1.0,0.0,0.0,77.70343331486703,11.23886059263057,76.46457272223647,1.0,distinction
0.372999835566863,0.0,0.372999835566863,0.627000164433137,0.627000164433137,0.0,0.627000164433137,1.0,0.0,0.0,0.0,0.0,0.627000164433137,0.372999835566863,0.0,0.0,1.0,0.0,0.627000164433137,88.25400032886627,18.0,75.23799901340118,2.254000328866274,distinction
0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.20903703738592228,0.0,0.0,1.0,0.20903703738592228,0.7909629626140777,0.7909629626140777,0.20903703738592228,0.0,1.0,73.32770370091262,15.463259261701456,93.53674073829855,0.20903703738592228,distinction
0.0,0.0,0.0,0.3042050330592545,0.0,0.6957949669407455,0.3042050330592545,0.3042050330592545,0.3042050330592545,0.6957949669407455,0.0,0.0,0.6957949669407455,0.3042050330592545,0.6957949669407455,0.0,1.0,0.0,0.3042050330592545,70.52102516529627,24.478974834703727,94.69579496694075,0.3042050330592545,distinction
0.0,0.05579116165389242,0.0,1.0,1.0,0.0,1.0,1.0,0.05579116165389242,0.0,0.0,0.0,0.05579116165389242,0.0,0.9442088383461076,0.0,0.05579116165389242,0.05579116165389242,0.9442088383461076,76.77683535338443,24.055791161653893,56.94420883834611,2.944208838346108,distinction
0.0,1.0,0.0,1.0,0.9955109680158664,0.00448903198413364,0.9955109680158664,1.0,1.0,0.0,0.0,0.0,0.00448903198413364,0.0,0.00448903198413364,0.0,1.0,1.0,0.0,98.9730658080952,24.968576776111064,76.99551096801586,0.00897806396826728,distinction
0.5497231895584093,0.45027681044159074,0.45027681044159074,0.0,0.5497231895584093,0.0,0.5497231895584093,1.0,0.45027681044159074,0.0,0.45027681044159074,0.0,1.0,0.0,0.45027681044159074,0.45027681044159074,0.5497231895584093,0.5497231895584093,0.45027681044159074,73.84806232690886,17.90055362088318,53.45027681044159,1.0994463791168185,distinction
0.2525303896364445,0.0,0.0,0.0,1.0,0.7474696103635555,0.2525303896364445,1.0,0.7474696103635555,0.0,0.0,0.0,0.2525303896364445,0.0,0.7474696103635555,0.0,1.0,0.2525303896364445,0.0,86.71710493472622,17.747469610363556,53.74746961036355,1.2525303896364446,distinction
0.0,0.5571706296156759,0.0,0.5571706296156759,1.0,0.44282937038432413,0.5571706296156759,1.0,0.44282937038432413,0.0,0.0,0.0,1.0,0.0,1.0,0.5571706296156759,0.0,0.0,0.5571706296156759,78.54263496307459,17.985464333458918,92.34302377769406,0.44282937038432413,distinction
0.0,0.8472694099627238,0.0,0.8472694099627238,0.8472694099627238,0.15273059003727618,0.8472694099627238,0.8472694099627238,0.0,0.15273059003727618,0.0,0.0,1.0,0.0,1.0,0.8472694099627238,0.15273059003727618,0.0,0.8472694099627238,74.08361645977634,15.832767080447315,95.0,0.0,distinction
0.20600567855203988,0.7939943214479601,0.0,0.7939943214479601,0.7939943214479601,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.20600567855203988,0.20600567855203988,0.0,0.20600567855203988,0.7939943214479601,1.0,0.0,98.38198296434388,24.79399432144796,80.29609085683263,0.41201135710407977,distinction
0.04790434834707624,0.9520956516529238,0.9520956516529238,0.04790434834707624,0.04790434834707624,0.0,0.04790434834707624,1.0,0.9520956516529238,0.0,0.9520956516529238,0.0,1.0,0.04790434834707624,0.9520956516529238,0.9520956516529238,0.04790434834707624,0.0,0.9520956516529238,70.04790434834707,18.61676521322339,54.047904348347075,0.04790434834707624,distinction
0.0,0.0,0.0,0.341865768798151,1.0,0.0,0.658134231201849,1.0,1.0,0.0,1.0,0.0,1.0,0.658134231201849,0.0,1.0,0.0,0.341865768798151,0.658134231201849,62.65813423120185,8.367463075192603,85.21387923682589,1.025597306394453,distinction
0.0,0.014196340549695097,0.0,0.014196340549695097,0.9858036594503049,0.9858036594503049,0.014196340549695097,1.0,1.0,0.0,0.0,0.0,0.9858036594503049,0.014196340549695097,0.9858036594503049,0.0,0.014196340549695097,0.014196340549695097,0.0,83.0,22.88642927560244,89.11357072439756,1.0141963405496952,distinction
0.0,0.0,0.0,1.0,0.16139111246603777,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16139111246603777,0.8386088875339622,0.0,0.0,1.0,0.8386088875339622,0.16139111246603777,86.48417333739812,18.0,62.098084462058495,2.161391112466038,distinction
0.19142946585260967,0.8085705341473903,0.8085705341473903,0.0,0.8085705341473903,0.0,1.0,1.0,1.0,0.0,0.0,0.8085705341473903,0.19142946585260967,1.0,0.0,0.19142946585260967,0.8085705341473903,0.19142946585260967,0.8085705341473903,97.61714106829479,28.85142320488434,93.0,1.1914294658526097,distinction
1.0,0.0,0.0,0.6820953262267164,0.6820953262267164,0.0,1.0,1.0,0.3179046737732836,0.0,0.0,0.0,1.0,0.3179046737732836,0.6820953262267164,1.0,0.0,0.3179046737732836,0.6820953262267164,91.90742804263971,26.728381304906865,91.63580934754657,0.6358093475465671,distinction
0.008777211947929464,0.0,0.9912227880520705,0.0,0.9912227880520705,0.0,0.008777211947929464,1.0,1.0,0.0,0.0,0.0,0.008777211947929464,0.008777211947929464,0.0,0.008777211947929464,0.9912227880520705,0.008777211947929464,0.9912227880520705,96.0,27.96489115220828,97.95611394026035,1.0087772119479295,distinction
0.0,0.0,0.0,0.3821329088259878,1.0,0.3821329088259878,0.6178670911740122,0.6178670911740122,1.0,0.0,0.6178670911740122,0.0,1.0,0.6178670911740122,0.0,0.6178670911740122,0.3821329088259878,0.3821329088259878,0.6178670911740122,62.235734182348025,7.764265817651975,85.03227218526216,0.3821329088259878,distinction
0.6981906303373063,0.30180936966269367,0.0,1.0,0.6981906303373063,0.6981906303373063,0.30180936966269367,1.0,0.30180936966269367,0.6981906303373063,0.0,0.0,0.0,0.30180936966269367,0.0,0.0,1.0,0.30180936966269367,0.6981906303373063,83.0,15.698190630337306,93.50904684831347,2.0,distinction
0.0,1.0,0.9626030095912027,0.0,1.0,0.9626030095912027,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.03739699040879729,0.0,1.0,75.0373969904088,21.775618057547216,65.8878090287736,1.9252060191824054,distinction
0.0,0.0,0.49463474349407033,0.0,0.49463474349407033,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.49463474349407033,0.5053652565059297,0.5053652565059297,0.0,1.0,0.0,71.97853897397628,21.0,65.01073051301186,1.9892694869881407,distinction
0.5969686887172634,0.0,0.0,1.0,0.4030313112827366,0.5969686887172634,0.4030313112827366,0.4030313112827366,0.0,0.0,0.5969686887172634,0.0,0.0,0.5969686887172634,0.4030313112827366,0.0,0.5969686887172634,0.0,1.0,84.76059295332442,25.79090606615179,54.015156556413686,2.403031311282737,distinction
0.0,0.6345564677415247,0.0,1.0,1.0,0.0,1.0,1.0,0.6345564677415247,0.0,0.0,0.0,0.6345564677415247,0.0,0.36544353225847526,0.0,0.6345564677415247,0.6345564677415247,0.36544353225847526,74.4617741290339,24.634556467741525,56.365443532258475,2.3654435322584755,distinction
0.0,0.6211863221940832,0.0,0.3788136778059168,0.6211863221940832,0.0,0.3788136778059168,1.0,0.6211863221940832,0.0,0.0,0.0,0.6211863221940832,1.0,0.0,0.0,1.0,0.3788136778059168,0.6211863221940832,79.78813677805917,16.757627355611834,61.86355896658225,0.7576273556118336,distinction
0.8792533641033199,0.12074663589668011,0.0,1.0,0.12074663589668011,0.8792533641033199,0.12074663589668011,1.0,1.0,0.0,0.0,0.0,1.0,0.8792533641033199,0.0,0.0,1.0,0.12074663589668011,0.8792533641033199,70.36223990769004,22.36223990769004,53.36223990769004,1.1207466358966802,distinction
0.9769655461266226,0.023034453873377436,0.023034453873377436,0.0,0.0,0.0,1.0,1.0,0.9769655461266226,0.023034453873377436,0.9769655461266226,0.0,0.0,0.0,0.9769655461266226,0.0,1.0,0.9769655461266226,0.0,76.97696554612662,13.90786218450649,75.02303445387338,1.0,distinction
1.0,0.0,0.8130685705585531,0.18693142944144692,1.0,0.0,0.18693142944144692,1.0,0.0,0.8130685705585531,0.0,0.0,0.18693142944144692,1.0,0.0,0.0,1.0,0.0,0.8130685705585531,71.0,15.065342852792766,58.25227428223421,1.0,distinction
0.5547259752352954,0.0,0.5547259752352954,0.0,0.44527402476470457,0.0,0.44527402476470457,1.0,0.44527402476470457,0.0,0.0,0.0,0.44527402476470457,0.5547259752352954,0.44527402476470457,0.0,1.0,0.0,0.0,88.33582207429411,16.218903900941182,82.11691817335293,2.335822074294114,distinction
0.5118824565662651,0.4881175434337349,0.0,0.5118824565662651,1.0,0.0,0.5118824565662651,1.0,0.4881175434337349,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4881175434337349,73.44058771716867,13.440587717168675,58.90494034746988,0.5118824565662651,distinction
0.18693720278587989,0.8130627972141201,0.8130627972141201,0.0,0.8130627972141201,0.8130627972141201,0.18693720278587989,1.0,1.0,0.0,0.18693720278587989,0.0,0.8130627972141201,0.8130627972141201,0.18693720278587989,0.0,0.18693720278587989,0.18693720278587989,0.8130627972141201,75.37387440557175,20.50450237771296,67.68243482507292,1.81306279721412,distinction
0.09922959609464677,0.9007704039053532,0.0,0.9007704039053532,0.9007704039053532,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.09922959609464677,0.09922959609464677,0.0,0.09922959609464677,0.9007704039053532,1.0,0.0,98.70231121171607,24.900770403905355,78.58767353751435,0.19845919218929353,distinction
0.42864427920853176,0.5713557207914682,0.0,1.0,1.0,0.42864427920853176,0.5713557207914682,1.0,0.0,0.42864427920853176,0.0,0.0,0.5713557207914682,0.0,0.5713557207914682,0.5713557207914682,0.42864427920853176,0.0,1.0,78.42915423366826,14.857288558417064,93.7140671623744,0.8572885584170635,distinction
0.6285021702362039,0.0,0.3714978297637961,0.6285021702362039,1.0,0.0,0.6285021702362039,1.0,0.3714978297637961,0.0,0.0,0.0,0.6285021702362039,0.0,0.6285021702362039,0.6285021702362039,0.3714978297637961,0.0,1.0,92.22898697858278,28.0,93.60048480834658,0.3714978297637961,distinction
0.0,1.0,0.0,0.21515562162405555,0.7848443783759445,0.21515562162405555,0.0,1.0,0.21515562162405555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.21515562162405555,0.0,89.07577810812028,4.657645567608944,72.86062248649623,2.7848443783759445,distinction
0.6274678987660728,0.3725321012339272,0.0,0.0,1.0,0.0,0.6274678987660728,1.0,0.3725321012339272,0.0,0.0,0.0,0.6274678987660728,0.0,0.3725321012339272,0.0,0.6274678987660728,0.6274678987660728,0.3725321012339272,74.01974319012858,13.274678987660728,53.37253210123393,1.627467898766073,distinction
